Date,Open,High,Low,Close,Adj Close,Volume
2016-05-19,3801.80126953125,3812.0,3886.00390625,3812.0,3885.5,2102701
2016-05-20,3884.080810546875,3894.5,3897.0,3834.0,3839.0,2436569
2016-05-23,3890.064208984375,3900.5,3922.0,3860.5,3903.0,2128409
2016-05-24,3947.90966796875,3958.5,4037.6650390625,3872.0,3906.0,1941849
2016-05-25,4003.7587890625,4014.5,4044.89990234375,3974.85009765625,3988.5,2038005
2016-05-26,4000.76708984375,4011.5,4024.0,3976.0,4007.5,1697721
2016-05-27,4011.73779296875,4022.5,4093.403076171875,3945.0,4010.0,2580210
2016-05-31,4017.22314453125,4028.0,4070.0,4020.5,4040.0,3171033
2016-06-01,4004.757080078125,4015.5,4048.5,3988.0,4015.0,1984259
2016-06-02,4031.185791015625,4042.0,4112.77587890625,4000.73095703125,4027.5,2124925
2016-06-03,4028.194091796875,4039.0,4111.341796875,4005.0,4062.0,1620548
2016-06-06,4056.617919921875,4067.5,4088.669921875,4035.5,4046.0,1535865
2016-06-07,4043.154052734375,4054.0,4167.52978515625,4032.0,4084.5,2060562
2016-06-08,4021.711181640625,4032.5,4099.39892578125,4005.0,4037.5,1687630
2016-06-09,3942.424072265625,3953.0,4021.0,3946.5,4017.0,2279682
2016-06-10,3841.694580078125,3852.0,3971.781982421875,3829.5,3933.0,2794072
2016-06-13,3814.765869140625,3825.0,3876.6259765625,3821.341064453125,3830.0,2583897
2016-06-14,3763.902587890625,3774.0,3833.0,3759.5,3829.0,3146536
2016-06-15,3801.80126953125,3812.0,3922.470947265625,3781.0,3787.0,2455794
2016-06-16,3800.80419921875,3811.0,3862.125,3769.0,3780.0,2176037
2016-06-17,3782.85205078125,3793.0,3886.85009765625,3788.0,3834.5,4442407
2016-06-20,3837.705322265625,3848.0,3969.02001953125,3841.5,3856.5,2392674
2016-06-21,3862.139404296875,3872.5,3931.756103515625,3821.0,3837.5,2167096
2016-06-22,3876.6005859375,3887.0,3927.29296875,3848.0,3877.0,2478436
2016-06-23,3888.0703125,3898.5,3950.98291015625,3851.68994140625,3911.5,2565802
2016-06-24,4020.714111328125,4031.5,4094.0,3680.0,3705.0,6159012
2016-06-27,4114.96142578125,4126.0,4177.5,3994.5,4000.0,5434432
2016-06-28,4262.06591796875,4273.5,4342.39404296875,4174.0,4217.5,5193980
2016-06-29,4368.77978515625,4380.5,4380.5,4226.0791015625,4301.0,3827989
2016-06-30,4455.04931640625,4467.0,4468.33984375,4287.0,4382.5,4326238
2016-07-01,4490.45458984375,4502.5,4525.0732421875,4394.0,4467.0,3284482
2016-07-04,4462.0302734375,4474.0,4530.5,4474.0,4519.0,1625039
2016-07-05,4542.314453125,4554.5,4563.0,4477.5,4479.0,2827557
2016-07-06,4540.32080078125,4552.5,4572.1240234375,4501.5,4545.0,3167240
2016-07-07,4581.2099609375,4593.5,4617.0,4553.0,4577.0,2301570
2016-07-08,4561.7626953125,4574.0,4616.5,4494.5,4586.0,2788914
2016-07-11,4543.81103515625,4556.0,4595.0,4510.5,4589.5,2714171
2016-07-12,4464.02392578125,4476.0,4569.5,4445.0,4568.5,3421408
2016-07-13,4486.96435546875,4499.0,4533.5,4460.0,4472.0,3798257
2016-07-14,4457.54150390625,4469.5,4575.5,4462.5,4519.0,3895684
2016-07-15,4489.955078125,4502.0,4510.0,4460.0,4470.5,2855565
2016-07-18,4514.88818359375,4527.0,4549.0,4501.0,4517.0,2095630
2016-07-19,4521.3701171875,4533.5,4559.0,4502.5,4523.0,1661187
2016-07-20,4566.74951171875,4579.0,4588.0,4540.830078125,4565.0,1662450
2016-07-21,4511.39794921875,4523.5,4573.0,4522.14306640625,4562.0,1929983
2016-07-22,4600.15869140625,4612.5,4616.5,4529.0,4546.5,2403598
2016-07-25,4641.05078125,4653.5,4701.5048828125,4593.43212890625,4675.5,3208127
2016-07-26,4626.08984375,4638.5,4696.0,4628.5,4675.0,1905882
2016-07-27,4677.453125,4690.0,4702.0,4640.0,4662.5,2498157
2016-07-28,5013.55029296875,5027.0,5052.0,4637.05078125,4649.5,6918234
2016-07-29,5034.4951171875,5048.0,5114.0,4918.0,5000.0,4311093
2016-08-01,5052.4462890625,5066.0,5130.509765625,4987.0,5064.0,2563295
2016-08-02,4988.6181640625,5002.0,5085.0,4973.2998046875,5068.0,2378289
2016-08-03,5002.580078125,5016.0,5053.2578125,4966.0,5025.0,2394778
2016-08-04,5139.21337890625,5153.0,5153.0,4985.47998046875,5038.0,3295375
2016-08-05,5206.03466796875,5220.0,5505.0,5053.0,5138.0,8138551
2016-08-08,5176.11474609375,5190.0,5316.994140625,5054.0,5188.0,4200771
2016-08-09,5163.150390625,5177.0,5225.0,5108.0,5174.0,3073465
2016-08-10,5146.19482421875,5160.0,5212.373046875,5114.0,5153.0,2843846
2016-08-11,5147.8779296875,5161.0,5181.85009765625,5102.0,5121.0,1919258
2016-08-12,5092.02001953125,5105.0,5215.0,5085.0,5154.0,2578727
2016-08-15,5130.92138671875,5144.0,5208.93994140625,5097.0,5105.0,1727233
2016-08-16,5084.04052734375,5097.0,5205.97705078125,5079.0,5119.0,2136142
2016-08-17,5056.11083984375,5069.0,5166.6279296875,5056.0,5082.0,2109879
2016-08-18,5033.169921875,5046.0,5119.39697265625,5008.0,5072.0,1973768
2016-08-19,5045.14013671875,5058.0,5127.10498046875,5035.0,5074.0,1891095
2016-08-22,5078.056640625,5091.0,5150.30419921875,5028.0,5041.0,1538955
2016-08-23,5049.12939453125,5062.0,5152.7470703125,5062.0,5103.0,1439803
2016-08-24,5067.08349609375,5080.0,5138.0,5010.0,5042.0,2378967
2016-08-25,4998.25927734375,5011.0,5079.1767578125,4926.94921875,5024.0,2474823
2016-08-26,4942.40234375,4955.0,5038.25390625,4942.0,4994.0,2184581
2016-08-30,4989.28271484375,5002.0,5109.6298828125,4962.0,4962.0,2342503
2016-08-31,4896.51806640625,4909.0,5050.60205078125,4897.0,4991.0,2339904
2016-09-01,4808.7412109375,4821.0,4992.85693359375,4798.0,4925.0,2632021
2016-09-02,4925.943359375,4938.5,5027.61279296875,4822.5,4824.5,3892857
2016-09-05,4890.53271484375,4903.0,5001.8779296875,4885.0,4955.0,1256735
2016-09-06,4853.6279296875,4866.0,4982.31591796875,4863.5,4905.0,1854320
2016-09-07,4864.59912109375,4877.0,4922.2958984375,4837.0,4853.5,2427155
2016-09-08,4854.12744140625,4866.5,4919.0,4831.5,4888.0,2038270
2016-09-09,4806.7490234375,4819.0,4952.89990234375,4812.5,4867.5,2388296
2016-09-12,4845.6474609375,4858.0,4936.09619140625,4777.0,4803.5,1889659
2016-09-13,4854.62548828125,4867.0,4976.39111328125,4834.14990234375,4858.5,2728962
2016-09-14,4939.408203125,4952.0,5001.22802734375,4874.0,4894.0,2508151
2016-09-15,4981.302734375,4994.0,5045.3681640625,4763.97119140625,4938.5,2428545
2016-09-16,5082.04541015625,5095.0,5204.4169921875,4911.51806640625,4991.5,4505466
2016-09-19,5066.0859375,5079.0,5163.73681640625,5057.0,5116.0,2140524
2016-09-20,5099.00146484375,5112.0,5208.3232421875,5069.25,5084.0,2585919
2016-09-21,5053.119140625,5066.0,5138.7578125,5060.0,5128.0,1422604
2016-09-22,5143.8876953125,5157.0,5186.0,5072.0,5097.0,1668677
2016-09-23,5156.8544921875,5170.0,5198.0,5109.0,5145.0,1872104
2016-09-26,5086.03515625,5099.0,5184.56494140625,5098.81689453125,5139.0,2059779
2016-09-27,5045.14013671875,5058.0,5196.40283203125,5006.0,5127.0,2143824
2016-09-28,5108.9765625,5122.0,5161.0,5058.0,5068.0,1719330
2016-09-29,5013.22119140625,5026.0,5151.39697265625,5007.0,5118.0,2701357
2016-09-30,4991.2763671875,5004.0,5090.88623046875,4947.0,5014.0,2836601
2016-10-03,5028.18310546875,5041.0,5084.0,5004.0,5022.0,1501766
2016-10-04,5012.2236328125,5025.0,5134.0,4982.5,5015.0,5347397
2016-10-05,5029.18017578125,5042.0,5056.1337890625,4992.5,5040.0,2708946
2016-10-06,5013.22119140625,5026.0,5068.0,4984.9482421875,5061.0,1649424
2016-10-07,5073.068359375,5086.0,5145.4599609375,4992.07421875,5035.0,3392224
2016-10-10,5083.04345703125,5096.0,5150.18798828125,5053.0,5090.0,1954403
2016-10-11,5038.15771484375,5051.0,5140.68798828125,5024.0,5080.0,2351613
2016-10-12,4945.8916015625,4958.5,5116.7001953125,4950.0,5051.0,2480590
2016-10-13,4937.9130859375,4950.5,5006.77587890625,4892.5,4951.5,2007997
2016-10-14,4934.42236328125,4947.0,4977.5,4928.0,4942.0,1884116
2016-10-17,4961.8525390625,4974.5,5078.47021484375,4872.509765625,4940.5,4597390
2016-10-18,4989.28271484375,5002.0,5156.2109375,4893.1767578125,4980.5,2473920
2016-10-19,4927.939453125,4940.5,5029.55322265625,4932.5,5024.0,2175785
2016-10-20,4964.84521484375,4977.5,5048.09521484375,4921.837890625,4922.5,2096995
2016-10-21,4939.408203125,4952.0,5038.5478515625,4935.0,4974.0,2552449
2016-10-24,4838.66552734375,4851.0,5011.7900390625,4835.5,4946.5,2728790
2016-10-25,4799.26708984375,4811.5,4888.23681640625,4781.0,4845.5,3051506
2016-10-26,4764.8544921875,4777.0,4818.0,4724.5,4818.0,1967127
2016-10-27,4602.767578125,4614.5,4956.64111328125,4502.0,4766.5,5493966
2016-10-28,4605.26171875,4617.0,4850.2939453125,4533.5,4563.5,3480390
2016-10-31,4576.3349609375,4588.0,4690.65283203125,4585.0,4643.0,2415805
2016-11-01,4500.52783203125,4512.0,4600.40478515625,4496.0,4583.0,2567433
2016-11-02,4513.99365234375,4525.5,4623.0,4490.0,4500.0,2694140
2016-11-03,4423.224609375,4434.5,4603.19189453125,4429.0,4508.0,2872337
2016-11-04,4356.89453125,4368.0,4501.99609375,4346.0,4355.5,2001744
2016-11-07,4419.2353515625,4430.5,4484.044921875,4372.0,4413.0,1880416
2016-11-08,4439.1845703125,4450.5,4508.12890625,4409.1591796875,4416.0,2246815
2016-11-09,4563.8662109375,4575.5,4719.76123046875,4481.0,4600.0,6176370
2016-11-10,4393.30078125,4404.5,4601.3818359375,4299.0,4600.0,4839838
2016-11-11,4315.00048828125,4326.0,4424.5908203125,4270.0,4364.0,3042494
2016-11-14,4354.39990234375,4365.5,4428.8662109375,4331.0,4375.5,3273521
2016-11-15,4350.41064453125,4361.5,4429.9677734375,4331.0,4352.5,2358493
2016-11-16,4342.431640625,4353.5,4421.3779296875,4309.5,4376.0,3187081
2016-11-17,4328.9638671875,4340.0,4401.337890625,4317.0,4343.0,2667133
2016-11-18,4312.50732421875,4323.5,4380.60400390625,4273.0,4355.0,2031243
2016-11-21,4314.50341796875,4325.5,4404.84912109375,4299.4150390625,4334.0,1906560
2016-11-22,4194.806640625,4205.5,4435.580078125,4205.5,4369.0,3428984
2016-11-23,4157.40283203125,4168.0,4275.4677734375,4115.0,4201.5,4109001
2016-11-24,4199.294921875,4210.0,4250.31103515625,4143.0,4183.5,1582142
2016-11-25,4290.5625,4301.5,4361.7099609375,4225.0,4250.0,3255379
2016-11-28,4237.69677734375,4248.5,4314.34619140625,4232.0,4268.0,1789464
2016-11-29,4235.20458984375,4246.0,4333.51318359375,4215.0,4260.5,1885552
2016-11-30,4138.94873046875,4149.5,4291.1220703125,4144.0,4240.0,4746978
2016-12-01,4069.626220703125,4080.0,4206.966796875,4052.0,4092.5,2991959
2016-12-02,4044.6904296875,4055.0,4137.716796875,3998.5,4048.0,3200423
2016-12-05,4023.244140625,4033.5,4119.4931640625,4019.0,4027.5,2437237
2016-12-06,4027.233642578125,4037.5,4102.3349609375,3996.0,4035.5,3189107
2016-12-07,3996.81103515625,4007.0,4150.7060546875,4007.0,4058.0,3936782
2016-12-08,4105.53369140625,4116.0,4201.5048828125,4011.0,4028.5,3867870
2016-12-09,4269.1171875,4280.0,4436.73779296875,4134.5,4149.5,5521097
2016-12-12,4195.3056640625,4206.0,4297.2861328125,4176.0,4259.0,3492357
2016-12-13,4305.025390625,4316.0,4348.4970703125,4174.0,4174.0,2824053
2016-12-14,4294.0546875,4305.0,4403.8701171875,4286.5,4312.5,2866892
2016-12-15,4388.81201171875,4400.0,4464.10693359375,4329.0,4343.0,5021989
2016-12-16,4389.8095703125,4401.0,4504.08984375,4395.0,4415.5,4462200
2016-12-19,4292.55712890625,4303.5,4426.0,4303.5,4400.0,3517724
2016-12-20,4320.4873046875,4331.5,4416.94091796875,4304.0,4309.0,2360268
2016-12-21,4301.53515625,4312.5,4364.587890625,4289.43994140625,4302.5,2350595
2016-12-22,4331.458984375,4342.5,4387.52392578125,4317.72412109375,4321.0,2496759
2016-12-23,4395.79443359375,4407.0,4476.990234375,4318.5,4363.5,671203
2016-12-28,4405.77001953125,4417.0,4495.873046875,4300.0,4383.5,1900259
2016-12-29,4415.7431640625,4427.0,4469.39794921875,4355.5,4394.0,1634076
2016-12-30,4426.216796875,4437.5,4497.0,4397.0,4411.0,1173790
2017-01-03,4427.7119140625,4439.0,4550.666015625,4400.0,4432.5,3489721
2017-01-04,4465.11767578125,4476.5,4554.0,4442.5,4454.0,2376565
2017-01-05,4538.43212890625,4550.0,4580.90576171875,4476.66015625,4491.5,2296016
2017-01-06,4538.93017578125,4550.5,4582.3271484375,4543.0,4563.0,2024588
2017-01-09,4595.78515625,4607.5,4631.9111328125,4542.68017578125,4560.5,3483481
2017-01-10,4648.15185546875,4660.0,4719.9140625,4633.0,4647.5,2846457
2017-01-11,4565.36181640625,4577.0,4733.31982421875,4562.0,4653.0,5454457
2017-01-12,4543.9169921875,4555.5,4611.69287109375,4487.0,4553.0,5406619
2017-01-13,4597.28125,4609.0,4678.9619140625,4503.73388671875,4575.5,3560827
2017-01-16,4563.8662109375,4575.5,4657.1259765625,4565.35791015625,4622.5,1535835
2017-01-17,4518.97998046875,4530.5,4688.005859375,4529.0,4543.5,2601103
2017-01-18,4568.853515625,4580.5,4600.0,4544.0,4556.0,2309840
2017-01-19,4457.13818359375,4468.5,4615.56982421875,4464.5,4545.0,4155412
2017-01-20,4307.5205078125,4318.5,4509.97509765625,4297.5,4450.0,5682885
2017-01-23,4244.68017578125,4255.5,4386.72509765625,4245.5,4298.0,5267069
2017-01-24,4204.283203125,4215.0,4331.52099609375,4198.0,4264.0,3077286
2017-01-25,4251.6630859375,4262.5,4359.77490234375,4226.0,4265.0,3542769
2017-01-26,4287.07275390625,4298.0,4402.4599609375,4262.0,4284.5,2881787
2017-01-27,4228.22314453125,4239.0,4323.119140625,4136.5,4195.0,5450717
2017-01-30,4249.66650390625,4260.5,4334.10986328125,4219.0,4224.5,2693995
2017-01-31,4183.3359375,4194.0,4310.2119140625,4166.0,4271.0,4270510
2017-02-01,4236.2021484375,4247.0,4351.68212890625,4237.5,4260.0,3630009
2017-02-02,4261.63720703125,4272.5,4291.5,4150.0,4238.5,4083885
2017-02-03,4346.91943359375,4358.0,4454.5361328125,4281.5,4301.0,4284576
2017-02-06,4376.34423828125,4387.5,4477.40087890625,4351.5,4400.0,2445441
2017-02-07,4438.1865234375,4449.5,4542.14306640625,4403.5,4413.0,3647934
2017-02-08,4473.09814453125,4484.5,4560.69921875,4415.0,4443.0,3022797
2017-02-09,4563.36767578125,4575.0,4664.64208984375,4452.23779296875,4511.5,2851017
2017-02-10,4614.73779296875,4626.5,4680.05322265625,4585.5,4607.5,3934506
2017-02-13,4638.67626953125,4650.5,4729.89013671875,4624.0,4626.5,2048984
2017-02-14,4614.23876953125,4626.0,4702.44921875,4582.5,4632.5,2973644
2017-02-15,4672.09033203125,4684.0,4747.32177734375,4642.0,4663.5,2271298
2017-02-16,4514.443359375,4524.5,4663.2001953125,4497.5,4534.0,2284883
2017-02-17,4584.787109375,4595.0,4753.2001953125,4529.5,4553.0,3765047
2017-02-20,4559.8427734375,4570.0,4645.375,4542.0,4608.0,1693148
2017-02-21,4551.86083984375,4562.0,4665.60205078125,4558.5,4569.5,1955669
2017-02-22,4545.8740234375,4556.0,4612.77197265625,4495.0,4560.0,2923131
2017-02-23,4590.27490234375,4600.5,4694.8359375,4560.0,4571.0,2436693
2017-02-24,4598.75634765625,4609.0,4675.1708984375,4568.5,4601.5,2029277
2017-02-27,4598.2568359375,4608.5,4689.90478515625,4599.0,4633.5,1586647
2017-02-28,4633.67822265625,4644.0,4732.123046875,4631.0,4631.0,2958823
2017-03-01,4666.10546875,4676.5,4700.375,4601.0,4654.5,3188632
2017-03-02,4736.4482421875,4747.0,4799.39404296875,4684.0,4715.0,2664273
2017-03-03,4769.875,4780.5,4809.0830078125,4733.962890625,4751.5,2264714
2017-03-06,4751.41552734375,4762.0,4829.76904296875,4755.380859375,4778.5,1236910
2017-03-07,4706.01708984375,4716.5,4798.01416015625,4620.5,4762.0,1976976
2017-03-08,4744.9306640625,4755.5,4842.06201171875,4699.5,4749.0,3083578
2017-03-09,4753.91015625,4764.5,4825.43994140625,4712.5,4751.5,1723294
2017-03-10,4748.9208984375,4759.5,4850.89892578125,4758.0,4774.0,2059505
2017-03-13,4804.29833984375,4815.0,4890.4619140625,4762.5,4778.5,2595417
2017-03-14,4843.71044921875,4854.5,4911.96923828125,4827.5,4835.0,2216997
2017-03-15,4839.21923828125,4850.0,4963.2998046875,4841.0,4865.0,2629244
2017-03-16,4855.18505859375,4866.0,4903.38623046875,4829.5,4850.5,2294572
2017-03-17,4886.1171875,4897.0,4940.05908203125,4820.0,4820.0,4469010
2017-03-20,4889.109375,4900.0,4978.451171875,4859.0,4899.5,1337141
2017-03-21,4815.771484375,4826.5,4953.173828125,4822.5,4893.0,2222127
2017-03-22,4841.7158203125,4852.5,4910.93408203125,4790.5,4799.5,1969612
2017-03-23,4948.4775390625,4959.5,5051.45703125,4855.0,4871.0,3049287
2017-03-24,4917.546875,4928.5,4975.123046875,4896.25,4948.0,1667736
2017-03-27,4963.443359375,4974.5,5053.02978515625,4864.5,4916.5,2043529
2017-03-28,4948.97705078125,4960.0,5012.26904296875,4940.0,4965.5,2100864
2017-03-29,4943.48828125,4954.5,5045.98291015625,4935.5,4944.0,1768597
2017-03-30,4916.04931640625,4927.0,5049.9609375,4916.5,4970.5,1696461
2017-03-31,4901.5810546875,4912.5,5006.80322265625,4901.0,4931.0,2287390
2017-04-03,4899.08642578125,4910.0,4980.14306640625,4886.5,4912.5,2447273
2017-04-04,4943.9873046875,4955.0,5034.4248046875,4908.5,4918.0,2779515
2017-04-05,4846.70361328125,4857.5,4964.43603515625,4849.5,4937.5,2482511
2017-04-06,4784.34228515625,4795.0,4877.0078125,4772.5,4818.0,2123849
2017-04-07,4782.84619140625,4793.5,4855.2431640625,4760.5,4774.5,2171075
2017-04-10,4727.46875,4738.0,4846.912109375,4726.0,4779.5,1841398
2017-04-11,4734.45361328125,4745.0,4841.47216796875,4734.5,4775.0,1920542
2017-04-12,4723.97705078125,4734.5,4833.005859375,4729.5,4740.0,1512895
2017-04-13,4732.45751953125,4743.0,4743.0,4696.0,4734.5,1844895
2017-04-18,4576.30615234375,4586.5,4756.26611328125,4585.7001953125,4731.0,2887043
2017-04-19,4583.291015625,4593.5,4715.255859375,4583.33984375,4585.0,2578359
2017-04-20,4584.28759765625,4594.5,4660.52978515625,4581.0,4588.0,2145389
2017-04-21,4555.8515625,4566.0,4670.6767578125,4521.0,4565.5,2518128
2017-04-24,4652.13671875,4662.5,4667.0,4594.716796875,4635.0,2093270
2017-04-25,4677.5810546875,4688.0,4783.2939453125,4634.0,4663.0,2689123
2017-04-26,4676.08349609375,4686.5,4768.24609375,4666.5,4666.5,1855133
2017-04-27,4687.5576171875,4698.0,4817.6279296875,4604.0,4679.5,2195321
2017-04-28,4627.19287109375,4637.5,4762.412109375,4614.0,4709.5,2114108
2017-05-02,4645.65185546875,4656.0,4700.85791015625,4601.0,4640.0,2779947
2017-05-03,4653.1357421875,4663.5,4736.83203125,4616.0,4646.5,2321149
2017-05-04,4638.66748046875,4649.0,4735.76806640625,4627.5,4668.0,2422499
2017-05-05,4595.26318359375,4605.5,4722.7880859375,4602.5,4650.0,2061810
2017-05-08,4595.26318359375,4605.5,4720.4560546875,4596.0,4596.5,2343943
2017-05-09,4700.0302734375,4710.5,4793.52587890625,4594.962890625,4598.0,1807195
2017-05-10,4702.02587890625,4712.5,4824.81689453125,4625.0,4690.0,2098172
2017-05-11,4736.94677734375,4747.5,4783.298828125,4685.0,4710.5,1815605
2017-05-12,5164.49609375,5176.0,5202.0,4852.419921875,4985.0,7078800
2017-05-15,5182.4560546875,5194.0,5336.55517578125,4735.0,5231.0,3692537
2017-05-16,5236.33544921875,5248.0,5316.1220703125,5145.0,5191.0,2857736
2017-05-17,5243.3203125,5255.0,5338.0322265625,5220.0,5239.0,2122875
2017-05-18,5128.57470703125,5140.0,5325.77099609375,5140.0,5226.0,3119722
2017-05-19,5107.6220703125,5119.0,5269.1669921875,5116.0,5176.0,2921092
2017-05-22,5118.59765625,5130.0,5188.6611328125,5102.0,5125.0,2188205
2017-05-23,5129.5732421875,5141.0,5205.330078125,5117.0,5117.0,1930849
2017-05-24,5173.4765625,5185.0,5283.34423828125,5159.0,5159.0,2321168
2017-05-25,5197.421875,5209.0,5221.5,5178.0498046875,5203.0,1788098
2017-05-26,5215.38134765625,5227.0,5288.98095703125,5212.0,5225.0,1566267
2017-05-30,5203.4091796875,5215.0,5339.06201171875,5170.0,5205.0,1765383
2017-05-31,5222.36474609375,5234.0,5298.19384765625,5219.0,5233.0,3498553
2017-06-01,5316.158203125,5328.0,5391.05908203125,5257.0,5261.0,2253512
2017-06-02,5352.078125,5364.0,5408.59814453125,5339.0,5356.0,1725692
2017-06-05,5331.1240234375,5343.0,5481.47705078125,5320.0,5387.0,1637128
2017-06-06,5343.0986328125,5355.0,5374.0,5266.0,5266.0,1682536
2017-06-07,5290.216796875,5302.0,5413.30517578125,5265.0,5317.0,2288743
2017-06-08,5298.19677734375,5310.0,5420.669921875,5292.85986328125,5300.0,2068199
2017-06-09,5325.1376953125,5337.0,5419.0,5300.0,5350.0,2153765
2017-06-12,5273.25244140625,5285.0,5346.9619140625,5263.0,5290.0,1941180
2017-06-13,5249.3076171875,5261.0,5374.55615234375,5253.0,5313.0,1425609
2017-06-14,5289.21728515625,5301.0,5417.2587890625,5253.0,5263.0,1359999
2017-06-15,5271.25732421875,5283.0,5417.0478515625,5218.0,5294.0,1617496
2017-06-16,5272.25634765625,5284.0,5365.2919921875,5265.0,5289.0,3878930
2017-06-19,5332.1220703125,5344.0,5355.0,5282.0,5321.0,1092740
2017-06-20,5403.9619140625,5416.0,5501.24609375,5332.5,5364.0,314224
2017-06-21,5387.998046875,5400.0,5492.6240234375,5323.26708984375,5425.0,703473
2017-06-22,5495.7578125,5508.0,5520.0,5378.0,5422.0,457117
2017-06-23,5388.99560546875,5401.0,5482.55078125,5400.0,5481.0,364097
2017-06-26,5425.201171875,5437.287109375,5519.0,5408.0,5416.0,336056
2017-06-27,5352.1083984375,5364.03076171875,5424.0,5332.0,5417.0,573885
2017-06-28,5228.353515625,5240.0,5385.85400390625,5219.94482421875,5320.0,297734
2017-06-29,5158.50830078125,5170.0,5316.0,5132.0,5238.0,368476
2017-06-30,5123.587890625,5135.0,5258.4951171875,5111.0,5151.0,480391
2017-07-03,5151.52392578125,5163.0,5172.0,5112.0,5148.0,1893543
2017-07-04,5099.64013671875,5111.0,5254.9609375,5106.0,5143.0,778672
2017-07-05,5170.4833984375,5182.0,5243.833984375,5081.0,5118.0,1820722
2017-07-06,5093.654296875,5105.0,5196.0,5094.669921875,5188.0,1392599
2017-07-07,5118.59765625,5130.0,5182.7939453125,5076.0,5100.0,1791173
2017-07-10,5118.59765625,5130.0,5217.01220703125,5130.0,5154.0,1285405
2017-07-11,5118.59765625,5130.0,5130.0,5130.0,5130.0,0
2017-07-12,5180.4599609375,5192.0,5279.8359375,5070.0,5084.0,1512726
2017-07-13,5001.857421875,5013.0,5095.083984375,4921.0,5023.0,5115469
2017-07-14,4987.39013671875,4998.5,5053.376953125,4875.0,4900.0,4716431
2017-07-17,5028.79833984375,5040.0,5150.7177734375,5016.0,5050.0,2218181
2017-07-18,5057.73291015625,5069.0,5117.0,5022.0,5038.0,2155503
2017-07-19,5058.732421875,5070.0,5170.0888671875,5028.0,5070.0,1447913
2017-07-20,5111.6123046875,5123.0,5159.02880859375,5058.0,5063.0,1255749
2017-07-21,5140.5498046875,5152.0,5236.673828125,5120.0,5135.0,1928163
2017-07-24,5077.68896484375,5089.0,5154.64013671875,5055.0,5147.0,3063730
2017-07-25,5075.69384765625,5087.0,5164.0390625,5077.0,5107.0,1337928
2017-07-26,5101.63525390625,5113.0,5206.6201171875,5072.0,5078.0,2211986
2017-07-27,4315.3876953125,4325.0,4937.759765625,4260.0,4346.0,14342374
2017-07-28,4471.53955078125,4481.5,4492.0,4319.0,4397.5,5745240
2017-07-31,4558.84423828125,4569.0,4680.1982421875,4271.06494140625,4581.0,5278785
2017-08-01,4480.02001953125,4490.0,4611.615234375,4454.0,4561.0,3682500
2017-08-02,4489.9970703125,4500.0,4566.826171875,4450.0,4472.0,3632462
2017-08-03,4551.86083984375,4562.0,4608.81201171875,4474.52001953125,4506.0,2576853
2017-08-04,4523.92236328125,4534.0,4606.759765625,4507.5,4565.5,3240395
2017-08-07,4520.43017578125,4530.5,4625.3427734375,4522.0,4543.0,1610358
2017-08-08,4553.85546875,4564.0,4618.5078125,4535.0,4547.0,2449056
2017-08-09,4495.98486328125,4506.0,4634.15087890625,4503.5,4569.0,2597332
2017-08-10,4417.3369140625,4426.5,4512.89990234375,4422.330078125,4467.5,2599166
2017-08-11,4374.9248046875,4384.0,4480.0,4355.0,4427.5,1863007
2017-08-14,4400.87158203125,4410.0,4469.4638671875,4380.0,4402.0,1616913
2017-08-15,4447.2744140625,4456.5,4465.634765625,4418.4169921875,4426.0,1131300
2017-08-16,4458.25244140625,4467.5,4548.11279296875,4443.0,4477.5,1647478
2017-08-17,4471.724609375,4481.0,4602.72509765625,4466.5,4476.5,1490866
2017-08-18,4437.79443359375,4447.0,4500.47314453125,4418.5,4477.0,1751203
2017-08-21,4408.85302734375,4418.0,4800.0,4388.0,4426.0,1656374
2017-08-22,4424.82275390625,4434.0,4497.4140625,4418.5,4435.5,1492605
2017-08-23,4485.69580078125,4495.0,4544.583984375,4439.5,4443.0,1680608
2017-08-24,4530.10302734375,4539.5,4610.453125,4491.5,4494.5,2191827
2017-08-25,4489.1875,4498.5,4615.68798828125,4495.0,4550.0,2060172
2017-08-29,4482.2021484375,4491.5,4501.0,4432.5,4484.0,2128040
2017-08-30,4443.78173828125,4453.0,4550.759765625,4436.5,4495.0,1668999
2017-08-31,4531.59912109375,4541.0,4589.32421875,4453.5,4471.5,2513473
2017-09-01,4582.99267578125,4592.5,4705.51708984375,4518.0,4531.5,2000018
2017-09-04,4572.0166015625,4581.5,4596.5,4556.0,4583.5,982667
2017-09-05,4564.03271484375,4573.5,4700.52587890625,4566.5,4574.5,1984764
2017-09-06,4567.02685546875,4576.5,4610.0,4531.0,4593.5,2481588
2017-09-07,4764.1181640625,4774.0,4853.10205078125,4578.0,4592.5,4340411
2017-09-08,4780.083984375,4790.0,4876.630859375,4715.330078125,4787.0,3046788
2017-09-11,4879.8779296875,4890.0,5001.60302734375,4866.0,4910.0,4695044
2017-09-12,4914.8046875,4925.0,5007.21484375,4878.5,4918.0,3387022
2017-09-13,4835.46875,4845.5,4962.0,4840.5,4951.0,4588520
2017-09-14,4796.0517578125,4806.0,4919.47705078125,4788.75,4830.0,3065196
2017-09-15,4709.73046875,4719.5,4843.97802734375,4705.5,4786.5,3881850
2017-09-18,4700.25146484375,4710.0,4761.27197265625,4693.5,4739.5,1470511
2017-09-19,4764.1181640625,4774.0,4846.51318359375,4704.2998046875,4759.0,2993864
